52.48244870785128,X1
23.2839145861172,X1 x X0
4.696854885124999,X2 x X1
2.0356182312162527,X0
1.8442959292702066,X2
0.9496210817680696,X5 x X1
0.8279551368729069,X8 x X1
0.5918654105010186,X5
0.5053408128531821,X5 x X2
0.41316018679592054,X6 x X1
0.4016931550316624,X3 x X1
0.2700341115448244,X2 x X0
0.23825046703046432,X7 x X1
0.16278705446934016,X4 x X1
0.09863617460465177,X6 x X2
0.08287787338059552,X6
0.08184656173842508,X5 x X0
0.07053849803464554,X8
0.0690035190712122,X3 x X2
0.06094697762957774,X7 x X2
0.06056526741946112,X8 x X0
0.058792672842451106,X8 x X2
0.03558389665983348,X6 x X0
0.029626034521384344,X4
0.02463662925813604,X3
0.024472225907272452,X7
0.020717754267122634,X3 x X0
0.015074775534136543,X7 x X5
0.013895155473034654,X7 x X0
0.013587584135492606,X5 x X4
0.012732045609443594,X4 x X0
0.01129279195280601,X4 x X2
0.01049762068512633,X8 x X5
0.009851619208004042,X5 x X3
0.009492331978075329,X6 x X5
0.005668651049535002,X6 x X3
0.0048187060060289446,X8 x X3
0.004460482306356649,X8 x X6
0.004370036112380023,X7 x X3
0.003546949602866132,X8 x X7
0.002461845814553763,X7 x X6
0.001492762401327799,X6 x X4
0.0005685962915801013,X4 x X3
0.00024957909993563387,X8 x X4
0.00022290019859290443,X7 x X4
