48.60370454711876,X5
35.00715304045067,X1
11.53642794362879,X5 x X1
0.7420654265170732,X1 x X0
0.5866573744310236,X2 x X1
0.3532222673920906,X0
0.2668034791150831,X2
0.24181122428666058,X5 x X0
0.22262626597170865,X4 x X1
0.15023528868066618,X5 x X2
0.06607765422818435,X3 x X1
0.06533100811012453,X4
0.06373473253783134,X7 x X1
0.05662126843780603,X8 x X1
0.05495241455291827,X6 x X1
0.05429652462344111,X5 x X4
0.02903474339125523,X4 x X2
0.0198737339249287,X2 x X0
0.01256362548788665,X3
0.01005354736290437,X4 x X0
0.009525954122764732,X5 x X3
0.008406406793432363,X7
0.00641479294189099,X7 x X0
0.006389639136407298,X8
0.005471205784462661,X3 x X2
0.00530819379043985,X8 x X0
0.0049515985044588885,X6
0.004863467744401384,X6 x X0
0.004790789084365428,X6 x X2
0.0035090777872827834,X8 x X5
0.0027556223876411263,X3 x X0
0.002725637031623435,X6 x X5
0.002285857434681512,X8 x X2
0.0021706248771482936,X7 x X5
0.0016482348741806972,X7 x X2
0.0013436519548205787,X8 x X3
0.0008878365330734655,X6 x X4
0.0008206857180613212,X7 x X6
0.0007626075634689389,X7 x X3
0.0007386116015226711,X8 x X7
0.0005457881540037845,X8 x X4
0.0005234944912475044,X4 x X3
0.00039878921599906367,X6 x X3
0.0002706211711018616,X8 x X6
0.0002654999356157055,X7 x X4
