87.74132446547057,X1
3.3438125888915575,X1 x X0
1.5008195842277918,X2 x X1
1.132652563910298,X4 x X1
0.6966771440693078,X0
0.6875686432874604,X4
0.3971183472395892,X2
0.1717246407789618,X6 x X1
0.15204094409215468,X5 x X1
0.14532362058936749,X7 x X1
0.1380759218681879,X8 x X1
0.12386267890258841,X3 x X1
0.030063914403885006,X4 x X2
0.019205128141233166,X8 x X0
0.0184875044636214,X6 x X0
0.016065935748225697,X3 x X0
0.015747372854857118,X5 x X0
0.01372064494300931,X7 x X0
0.012632514506706022,X4 x X0
0.01261150923625068,X2 x X0
0.010799832924761317,X6 x X2
0.010786462334939993,X5
0.010183459733137919,X6
0.009066750780583041,X5 x X2
0.008985004247960643,X8 x X2
0.008673558520272188,X7
0.007542536307267771,X8
0.005444259049555689,X7 x X2
0.005342922817575851,X3 x X2
0.005321191790963119,X3
0.0018298627049578619,X6 x X3
0.0017647456187875285,X7 x X5
0.001488638265260781,X8 x X6
0.0014568978194836354,X8 x X4
0.001397680013723597,X5 x X3
0.0012117498515002636,X7 x X6
0.0011732896486173544,X8 x X5
0.0010885076756863867,X6 x X5
0.0010595685490242227,X7 x X3
0.0010226219975028588,X5 x X4
0.0008511156913968358,X8 x X3
0.0007677905180654732,X8 x X7
0.00063017339099432,X4 x X3
0.00036553942210296414,X7 x X4
0.00034014066894465895,X6 x X4
