21.507074612604935,X1
20.678014388495548,X1 x X0
9.0045155058471,X0
4.688549665644106,X8 x X1
4.290474847873335,X2 x X1
2.3765327669365295,X2
1.9534490135913838,X4
1.38338830066588,X8
1.166791333027235,X6 x X1
1.0676208705670782,X8 x X0
0.9286157406831546,X3 x X1
0.90785387968002,X7 x X1
0.7948084308694927,X5 x X1
0.6068526983769374,X4 x X1
0.47409966504116907,X6 x X0
0.3731924934708508,X2 x X0
0.27156217145078565,X8 x X2
0.2611912047303748,X5 x X0
0.25601771658982375,X3 x X0
0.2543276192094271,X4 x X0
0.17450207564387188,X7 x X0
0.16945003561299612,X6
0.10343002775140149,X7 x X2
0.09820820395190706,X4 x X2
0.09234509559818294,X5
0.08405852835431987,X3 x X2
0.07714126828497449,X3
0.07678819052905891,X6 x X2
0.07671974204429793,X7
0.06860971154028225,X5 x X2
0.05302162487817214,X8 x X6
0.04119986797296128,X8 x X5
0.030691228671614616,X8 x X3
0.024808544360806463,X8 x X7
0.02431898453049118,X6 x X3
0.022799954378329466,X6 x X5
0.020938897800019743,X8 x X4
0.017060260798345255,X7 x X6
0.01593167779224286,X7 x X5
0.011705441584827418,X7 x X3
0.011272095789377276,X5 x X3
0.0035083537555333105,X7 x X4
0.0025785559782802838,X4 x X3
0.002129869248837278,X6 x X4
0.0016883453355594886,X5 x X4
