29.332682828783152,X1
13.999820368583205,X1 x X0
6.871005872921579,X5 x X1
3.47115445016096,X0
3.1469913034841275,X8 x X1
2.5919601039466293,X2 x X1
2.251833247626941,X4
1.032147481522754,X6 x X1
0.9842796173133231,X5 x X0
0.9363099226878169,X2
0.7836464412258709,X8 x X0
0.747339680754326,X5
0.7431080959467956,X3 x X1
0.6955787350519022,X7 x X1
0.5133441407103183,X8
0.5074917888950919,X4 x X1
0.4626097932437989,X8 x X5
0.38620374268529956,X6 x X0
0.22137735629646865,X2 x X0
0.19085480377911235,X4 x X2
0.19052689974119283,X6
0.18518829250596913,X3 x X0
0.1523485576142136,X7 x X0
0.1173986825941073,X8 x X2
0.09558792824324831,X4 x X0
0.0868499950899152,X3
0.07611115577249074,X7
0.06586180637570523,X5 x X2
0.05349022564808818,X6 x X5
0.04879614725318399,X3 x X2
0.04727374632737123,X5 x X3
0.04518945564868221,X8 x X6
0.043349038839049905,X5 x X4
0.03603003726561285,X6 x X2
0.035190660234874514,X8 x X3
0.025617488069877275,X7 x X2
0.02391368498205983,X7 x X5
0.023161453091278903,X8 x X7
0.022816118548785236,X8 x X4
0.012585607355766835,X7 x X6
0.011509490693585853,X6 x X3
0.011061983108172977,X6 x X4
0.006819570358626515,X7 x X3
0.005023037969528361,X4 x X3
0.004221871305224069,X7 x X4
