95.41081850505824,X1
1.2710841352458968,X2 x X1
0.8125484728341879,X4 x X1
0.601431414894315,X1 x X0
0.5147614760974801,X2
0.3420486138895059,X4
0.27261162172964815,X0
0.05631511007927063,X4 x X2
0.050926081119861855,X3 x X1
0.0273262230753313,X3 x X0
0.023650216832689194,X8 x X1
0.023619965732705382,X7 x X1
0.02101321059814422,X2 x X0
0.014916513259910363,X5 x X1
0.011579136175495238,X6 x X1
0.006980073066702331,X3 x X2
0.00568942473731849,X3
0.005222577971344291,X4 x X0
0.003209260896213766,X7 x X2
0.0030883785121915636,X5 x X2
0.0018564028480613007,X5
0.0016972558863474019,X8 x X0
0.0016353924814230365,X8
0.0013191055529395452,X7
0.0012235486995098124,X7 x X0
0.0011138237912155908,X5 x X0
0.0009674762346775148,X8 x X2
0.0008482987690785145,X6 x X2
0.0006686899311926474,X6
0.0006438172200107077,X8 x X3
0.0005317440720263221,X5 x X3
0.00047897185332076845,X5 x X4
0.0004773286554014693,X6 x X0
0.00025825949063495556,X6 x X4
0.00021624691759993068,X8 x X7
0.0002023682024404252,X7 x X3
0.00012211124143448847,X8 x X5
0.00011119528151195336,X7 x X4
0.00011059764891842625,X8 x X4
9.637000913468215e-05,X4 x X3
7.904678977943504e-05,X8 x X6
5.214728283279483e-05,X7 x X5
4.5120155563955775e-05,X6 x X3
4.2560700882653706e-05,X7 x X6
3.1024383649678174e-05,X6 x X5
