36.051009689723806,X1
11.099165957788923,X4
10.841560617999903,X2
10.620754140152657,X2 x X1
5.885009607132489,X1 x X0
1.9934597031933725,X4 x X1
1.1082612149275346,X4 x X2
0.8101937877557264,X7 x X1
0.6288501082751942,X0
0.6197542926285752,X6 x X1
0.6059798844384748,X8 x X1
0.4781561306763836,X5 x X1
0.45839083048609985,X7 x X2
0.38777989778156874,X3 x X1
0.2516786170839998,X7
0.09858309821039729,X7 x X0
0.09800902274336006,X3 x X2
0.09289226234095448,X8 x X0
0.08071275759250154,X2 x X0
0.08055554649423323,X6 x X0
0.0644974038180436,X8
0.06335459277229732,X5 x X0
0.05999693713960513,X4 x X0
0.059046652541131145,X6 x X2
0.05533220287558101,X7 x X4
0.05445618207819105,X6
0.04706766195781656,X3 x X0
0.04618707970453439,X8 x X2
0.04239598388771491,X5
0.04126376953040663,X5 x X2
0.038842032590474584,X3
0.01878667846590853,X8 x X4
0.014252404203434918,X8 x X5
0.013916029962362624,X6 x X3
0.013101512725328652,X8 x X6
0.012428279549063876,X8 x X7
0.01080745674712949,X6 x X5
0.009959427766347442,X7 x X3
0.00929814915451211,X7 x X6
0.00881284925087102,X4 x X3
0.007500111240401756,X8 x X3
0.007436418747299205,X6 x X4
0.007280880415845809,X7 x X5
0.005993882415800939,X5 x X3
0.004710974303178672,X5 x X4
