0.404755454971455,46,0,0,0,0,1,1,1,0.791546648426186
0.0621052665330935,22,0,0,0,0,0,1,1,0.806345842728556
0,40,10,1,1,1,0,1,1,0.779850741993437
0.307385735133663,45,0,0,0,0,0,1,1,0.801560580853911
0.361100212938152,21,0,1,0,0,1,0,0,0.806345842728556
0,18,3,1,1,1,0,0,0,0.771688928761297
0,5,9,1,1,0,0,0,1,0.845038119397239
0,14,5,0,1,1,0,0,0,0.844572941300482
0.430741677919868,12,0,0,0,0,1,0,0,0.868853576600854
0.158121672149282,14,0,1,0,0,1,0,1,0.868853576600854
0,50,10,0,1,1,1,0,1,0.820985776549524
0.303658855604706,25,0,1,0,0,1,1,1,0.794154968468716
0.393723952296656,7,0,0,0,0,1,1,1,0.859341772993089
0.265827256875578,46,0,0,0,0,0,1,0,0.791546648426186
0,5,5,1,1,0,0,0,0,0.864227861647326
0,13,6,0,1,1,0,1,1,0.842063729399256
0,40,5,0,1,1,1,0,1,0.808558875964729
0.40217295230017,34,0,1,0,1,0,1,0,0.794154968468716
0.00351629003719427,33,0,0,0,1,1,1,0,0.771688928761297
0,26,7,0,1,0,1,1,1,0.771688928761297
0,15,8,1,1,1,1,0,1,0.771688928761297
0,16,10,0,1,1,0,1,1,0.777536881977671
0,9,10,1,1,1,1,0,0,0.777536881977671
0,9,10,1,1,1,1,0,1,0.777536881977671
0.131808154758066,30,0,1,0,0,1,0,1,0.794154968468716
0,13,3,0,1,0,0,0,1,0.771688928761297
0.157937456444371,40,0,1,0,1,1,1,1,0.794067890795432
0,12,3,0,1,0,0,1,0,0.790497706190764
0.128160679455614,28,0,0,0,0,0,1,0,0.794154968468716
0,15,7,1,1,1,1,1,1,0.845038119397239
0,17,7,1,1,1,0,0,1,0.809219405946947
0.0797105743929278,14,0,0,0,0,1,0,0,0.868853576600854
0.229146165373269,25,0,0,0,1,0,1,1,0.794154968468716
0,5,2,0,1,0,1,0,1,0.821595893141946
0.443183223938337,22,0,1,0,1,0,1,0,0.809219405946947
0,11,4,1,1,0,1,0,1,0.803321039340776
0.111211752596311,7,0,0,0,1,0,1,0,0.873847080148124
0.0552896947623231,7,0,0,0,1,1,1,0,0.847546758419036
0.425005444629118,50,0,0,0,1,1,0,0,0.792277642578232
0.0137419102892745,45,0,0,0,1,1,0,0,0.791546648426186
0,3,4,1,1,0,1,1,1,0.791093500797448
0,42,9,1,1,0,0,0,0,0.808558875964729
0.405408439725405,15,0,0,0,0,1,0,1,0.847258313626281
0.0242310045475606,23,0,0,0,1,1,1,0,0.809219405946947
0.43784845273965,19,0,0,0,0,0,0,0,0.790497706190764
0,15,7,1,1,0,0,0,1,0.809791998936736
0.381976065825205,23,0,1,0,0,0,1,1,0.806345842728556
0,40,5,0,1,1,1,1,1,0.808558875964729
0.275235674812458,40,0,1,0,1,0,0,1,0.794067890795432
0,14,5,0,1,1,1,1,1,0.844572941300482
0.435009637899464,11,0,0,0,0,0,0,0,0.860721266659334
0,16,6,0,1,1,0,1,0,0.771688928761297
0.475342774510151,38,0,0,0,0,1,0,1,0.801382415351335
0.460244701888878,13,0,1,0,0,1,1,0,0.868853576600854
0.300536276880419,10,0,0,0,0,0,1,0,0.866569219875708
0.0383780085740145,12,0,1,0,1,1,1,1,0.879594206584905
0.407008639765671,34,0,1,0,0,0,0,0,0.794154968468716
0.260271888121963,42,0,0,0,0,1,0,0,0.794067890795432
0.255452163898386,10,0,1,0,1,0,1,1,0.879594206584905
0.496444737578975,36,0,0,0,1,0,1,1,0.794154968468716
0,34,5,0,1,1,0,0,0,0.801066185906249
0,50,9,0,1,0,1,1,1,0.820985776549524
0.404076593007427,33,0,1,0,0,1,1,1,0.794154968468716
0.117140540706459,18,0,0,0,0,0,1,1,0.782573637921868
0.141592697709333,23,0,1,0,1,1,0,0,0.809219405946947
0,29,2,1,1,0,1,1,1,0.820985776549524
0,49,10,0,1,0,0,1,1,0.820985776549524
0.364774676736211,40,0,0,0,1,1,0,1,0.801382415351335
0.277900192330824,19,0,0,0,1,1,0,0,0.809219405946947
