0.0608297271947376,21,0,0,0,1,0,0,0,0.999873928391326
0.162814952063141,2,0,1,0,1,0,1,0,0.999873928391326
0,34,10,1,1,1,1,0,0,0.999873928391326
0.325528893338516,36,0,1,0,0,1,0,1,0.999873928391326
0.435724947821349,48,0,1,0,1,0,1,1,0.999873928391326
0.11244738719915,50,0,0,0,0,1,0,1,0.999873928391326
0,3,9,0,1,1,1,0,0,0.999873928391326
0,30,8,0,1,1,0,1,0,0.999873928391326
0,38,9,1,1,1,1,1,0,0.999873928391326
0,36,4,0,1,0,1,1,1,0.999873928391326
0.265953019891167,19,0,0,0,1,1,1,1,0.999873928391326
0,31,5,1,1,1,1,1,1,0.999873928391326
0,34,5,0,1,0,0,1,1,0.999873928391326
0.43351407192694,46,0,0,0,1,0,0,0,0.999873928391326
0,32,2,0,1,0,0,1,1,0.999747665765064
0,39,9,0,1,0,0,0,1,0.999873928391326
0,11,10,1,1,1,1,1,1,0.999873928391326
0,43,7,1,1,0,1,0,0,1
0,39,7,0,1,0,1,1,1,1
0,7,5,0,1,0,1,1,0,0.999873928391326
0.424724236992188,18,0,0,0,1,0,0,0,0.999873928391326
0.477581122800242,12,0,1,0,0,1,1,1,0.999873928391326
0,17,5,0,1,1,0,0,1,0.999873928391326
0,29,3,1,1,1,0,0,1,0.999032177549575
0.21775949317147,25,0,1,0,1,1,1,1,0.999873928391326
0,3,10,1,1,1,0,0,1,0.999873928391326
0.0430602683462203,36,0,0,0,0,0,1,0,0.999873928391326
0,28,10,1,1,0,1,1,1,0.999873928391326
0,1,10,1,1,0,1,1,1,0.999873928391326
0,5,8,1,1,0,0,0,1,0.999873928391326
0,43,8,1,1,1,1,1,1,0.999873928391326
0.285155025818618,34,0,1,0,1,0,1,1,0.999873928391326
0.255851511701476,31,0,0,0,1,0,0,0,0.999873928391326
0,4,6,0,1,1,0,0,1,0.999873928391326
0,28,5,0,1,1,0,0,0,0.999873928391326
0,34,9,1,1,1,0,1,1,0.999873928391326
0.262938537705224,25,0,1,0,1,1,0,0,0.999873928391326
0.333048395653255,5,0,1,0,0,0,0,0,0.999873928391326
0.427177252999041,15,0,0,0,1,1,1,0,0.999873928391326
0.41570709496364,22,0,1,0,1,0,0,1,0.999873928391326
0.439820837116567,4,0,1,0,0,0,1,0,0.999873928391326
0.405210416777059,39,0,0,0,1,1,0,1,0.999873928391326
0,49,7,1,1,0,1,1,0,1
0,27,5,1,1,0,0,1,0,0.999873928391326
0.388227214107756,43,0,1,0,0,1,1,1,0.999873928391326
0,29,8,1,1,1,1,1,1,0.999873928391326
0.490515928904526,27,0,1,0,0,0,1,1,0.999873928391326
0,3,6,1,1,0,0,1,0,0.999873928391326
0,3,7,0,1,0,0,1,1,1
0,37,5,1,1,0,0,1,0,0.999873928391326
0,41,5,0,1,1,0,0,0,0.999873928391326
0,2,8,1,1,1,1,1,0,0.999873928391326
0,5,4,1,1,0,0,0,0,0.999873928391326
0.400247970612021,28,0,0,0,1,0,1,0,0.999873928391326
0,38,4,1,1,1,0,0,0,0.999873928391326
0,38,4,0,1,0,1,0,0,0.999873928391326
0.275325318899006,16,0,1,0,1,0,1,1,0.999873928391326
0,39,5,1,1,1,0,1,1,0.999873928391326
0,31,2,0,1,1,1,0,1,0.999747665765064
0.306092937931884,15,0,1,0,0,1,0,0,0.999873928391326
0,27,10,1,1,0,1,0,1,0.999873928391326
0,5,10,0,1,1,0,0,1,0.999873928391326
0.271085619961843,11,0,1,0,0,0,0,1,0.999873928391326
0.449377581522102,33,0,0,0,1,0,0,1,0.999873928391326
0.301277326452313,14,0,1,0,1,0,1,1,0.999873928391326
0,50,6,1,1,0,1,0,1,0.999873928391326
0,37,8,1,1,1,1,1,0,0.999873928391326
0.135619750957936,18,0,1,0,1,0,0,0,0.999873928391326
0,14,6,0,1,0,0,1,0,0.999873928391326
0.10357569286949,28,0,1,0,0,0,1,0,0.999873928391326
0.240295065924292,7,0,0,0,0,1,0,1,0.999873928391326
0,16,10,0,1,1,0,1,1,0.999873928391326
0,40,2,0,1,0,1,1,1,0.999747665765064
0.177599206829676,43,0,1,0,1,0,1,0,0.999873928391326
0,24,2,0,1,1,1,1,1,0.999747665765064
0.0864417024054565,19,0,1,0,1,0,1,1,0.999873928391326
0.0233990591389593,16,0,1,0,0,0,0,0,0.999873928391326
0.461052911446895,27,0,1,0,1,1,0,1,0.999873928391326
0,27,7,0,1,0,0,1,1,1
0,29,9,0,1,0,1,1,0,0.999873928391326
0,50,6,1,1,0,0,1,1,0.999873928391326
0.188578650337644,22,0,1,0,0,1,1,0,0.999873928391326
0.0867705193036236,14,0,0,0,0,0,0,1,0.999873928391326
0,25,6,0,1,1,0,0,1,0.999873928391326
0.296589735530317,26,0,1,0,0,0,1,1,0.999873928391326
0.26310937522864,1,0,1,0,1,0,1,1,0.999873928391326
0,39,4,1,1,1,0,1,0,0.999873928391326
0.151086829976179,46,0,0,0,1,1,1,0,0.999873928391326
0.137403392346809,25,0,0,0,0,0,1,0,0.999873928391326
0.407252323711058,32,0,0,0,0,1,0,0,0.999873928391326
0,19,7,0,1,1,0,0,1,1
0,37,3,0,1,1,1,0,1,0.999032177549575
0.456357881940901,16,0,0,0,0,1,1,1,0.999873928391326
0,35,9,1,1,1,0,0,1,0.999873928391326
0.118068492935738,13,0,1,0,1,0,0,1,0.999873928391326
0.340865670439787,4,0,1,0,1,0,0,1,0.999873928391326
0,33,6,1,1,1,1,1,1,0.999873928391326
0.460601095398422,49,0,1,0,1,1,0,0,0.999873928391326
0.094591840377776,49,0,0,0,0,0,0,0,0.999873928391326
0,30,2,0,1,1,1,1,0,0.999747665765064
0.323248897691723,50,0,0,0,0,0,0,0,0.999873928391326
0,12,3,1,1,0,1,0,1,0.999032177549575
0,11,9,0,1,1,0,0,1,0.999873928391326
0.368737718439894,1,0,0,0,1,0,0,0,0.999873928391326
0.376864124860382,47,0,1,0,1,1,1,1,0.999873928391326
0.110702057916205,28,0,1,0,0,0,1,0,0.999873928391326
0.160767685630824,7,0,1,0,0,0,0,0,0.999873928391326
