0,3,8,1,1,0,1,1,0,0.260027652086476
0.397923994896468,45,0,0,0,0,1,1,1,0.210456259426848
0.0573119235192426,19,0,0,0,1,0,1,1,0.277359225741579
0.0333216673212592,23,0,1,0,1,0,1,0,0.269646807440925
0.483493264515419,3,0,0,0,1,0,1,1,0.233306938159879
0.126998003274668,12,0,1,0,1,0,1,1,0.262285067873303
0.193164981131442,25,0,0,0,0,0,0,1,0.225815736551031
0.163686441692989,42,0,1,0,1,0,0,1,0.210456259426848
0,5,4,1,1,1,0,0,1,0.214780040221217
0,19,8,1,1,0,1,0,0,0.233169934640523
0.271475476352498,28,0,1,0,1,0,0,0,0.243960532931121
0,32,5,1,1,1,0,1,0,0.201225490196078
0.176587480518036,44,0,0,0,0,1,1,1,0.210456259426848
0,8,7,1,1,0,0,1,1,0.246254399195576
0.234684725308791,42,0,0,0,0,1,1,1,0.210456259426848
0,34,5,0,1,1,0,1,1,0.201225490196078
0,7,6,0,1,0,1,0,0,0.223088235294118
0,38,4,1,1,0,0,0,0,0.209181749622926
0,25,8,0,1,1,0,0,1,0.201225490196078
0.473991179440869,4,0,1,0,0,0,0,0,0.254546254399196
0.459115233568475,35,0,1,0,1,1,1,1,0.225815736551031
0.0303985659177415,18,0,0,0,0,1,0,0,0.304156611362494
0,28,4,1,1,0,1,0,1,0.203789592760181
0,24,10,1,1,1,1,0,0,0.214793866264455
0.00565579351689667,29,0,1,0,1,1,1,0,0.253895173453997
0,28,3,0,1,0,0,1,0,0.207892156862745
0.393941139895469,31,0,0,0,0,0,0,0,0.214900703871292
0.459044426149223,24,0,0,0,0,0,0,1,0.227399446958271
0,14,6,1,1,0,0,1,0,0.23266339869281
0,31,9,0,1,0,0,0,0,0.201225490196078
0,41,4,1,1,1,1,0,0,0.209181749622926
0,6,10,1,1,0,0,1,0,0.216813725490196
0,44,9,1,1,1,0,0,0,0.2
0.166560938499868,21,0,0,0,0,1,1,0,0.260169683257919
0.0939129119573627,6,0,1,0,0,1,1,1,0.253448969331322
0.310941959894262,19,0,1,0,1,0,1,0,0.304156611362494
0,42,9,0,1,0,0,1,0,0.2
0.102949579499196,35,0,1,0,0,0,1,0,0.226469331322273
0,43,9,1,1,1,1,1,0,0.2
0,28,5,1,1,1,0,0,1,0.222784062342886
0.396114798123017,27,0,0,0,1,1,0,1,0.225815736551031
0.229433728192467,8,0,1,0,1,0,0,0,0.261078431372549
0,27,10,1,1,0,0,1,1,0.210796882855706
0,7,10,1,1,0,0,0,1,0.230883609854198
0.307344106249977,35,0,1,0,0,0,0,0,0.226469331322273
0,17,2,1,1,1,1,0,1,0.199003267973856
0,11,7,1,1,1,1,0,0,0.271523378582202
0.160303127732361,37,0,1,0,0,0,1,0,0.210456259426848
0.497848777076229,26,0,0,0,0,1,0,0,0.276901709401709
0.411139389385004,45,0,0,0,0,1,1,0,0.210456259426848
0,38,7,1,1,0,0,0,0,0.2
0,43,5,1,1,0,1,0,1,0.2
0.115701393067837,41,0,1,0,1,0,0,0,0.210456259426848
0,31,8,1,1,0,1,0,1,0.201225490196078
0,44,10,1,1,1,0,1,0,0.209181749622926
0,40,9,0,1,0,1,1,1,0.201225490196078
0.108011413279222,12,0,1,0,0,0,0,0,0.241566113624937
