-4,5,1,3,1,0,0.567676488133675
-1,4,4,18,2,0,0.814635646328788
-1,4,0,30,1,0,0.814635646328788
-1,2,3,9,1,0,0.814635646328788
-1,2,5,11,0,0,0.814635646328788
-4,7,6,19,1,1,0.895724761125768
-4,7,3,12,1,0,0.926650119579217
-4,6,4,26,0,0,0.926180738772757
-2,6,2,26,1,0,0.921876595142771
-3,3,2,7,1,0,0.931964904669283
-1,7,4,22,0,1,0.814635646328788
-4,2,5,17,0,1,0.918172891439067
-3,1,5,26,0,0,0.921876595142771
-2,7,4,23,1,0,0.921876595142771
-4,6,0,30,2,0,0.92879030149468
-2,1,0,18,1,0,0.921876595142771
-3,4,0,25,1,0,0.940953668714227
-3,1,2,4,0,1,0.688275468845016
-2,7,2,4,1,0,0.688299518869065
-3,3,0,2,2,1,0.425914036026396
-3,6,1,30,0,0,0.927732100436479
-3,6,6,12,2,1,0.895724761125768
-4,1,3,20,2,1,0.936685194782831
-4,4,5,19,2,1,0.918172891439067
-2,5,4,14,0,1,0.921876595142771
-4,5,2,21,0,0,0.933546261306819
-1,1,0,6,1,0,0.814635646328788
-3,4,5,15,2,1,0.921876595142771
-2,1,0,15,2,0,0.921876595142771
-1,3,5,24,2,0,0.814635646328788
-3,4,5,13,2,0,0.921876595142771
-1,6,4,24,2,0,0.814635646328788
-1,5,6,17,2,0,0.814635646328788
-3,7,3,10,0,1,0.926650119579217
-3,3,0,3,1,0,0.567676488133675
-3,5,1,17,1,1,0.93459257246549
-3,7,1,20,0,0,0.927714265587183
-2,3,6,13,2,0,0.895724761125768
-1,7,6,17,1,0,0.814635646328788
-1,4,3,24,2,0,0.814635646328788
-4,4,1,19,0,0,0.940953668714227
-4,7,1,4,2,1,0.688275468845016
-3,3,1,27,0,0,0.944663317367695
-1,2,6,25,0,1,0.814635646328788
-1,5,3,24,2,0,0.814635646328788
-3,5,1,5,1,1,0.819950161193865
-3,2,2,11,1,1,0.942552860201059
-2,2,6,24,2,1,0.895724761125768
-2,1,2,13,0,0,0.921876595142771
-4,2,0,15,1,1,0.94412827188883
-1,6,3,21,2,0,0.814635646328788
-1,6,5,10,1,1,0.814635646328788
-2,6,2,11,1,1,0.921876595142771
-3,5,4,23,1,1,0.929824992978809
-4,5,2,12,1,0,0.934093196685215
-3,2,2,2,1,1,0.425914036026396
-4,1,6,27,1,0,0.895724761125768
-2,3,3,23,1,0,0.921876595142771
-1,1,2,5,0,1,0.814635646328788
-2,3,2,25,1,0,0.921876595142771
-1,2,6,25,0,1,0.814635646328788
-4,6,0,8,1,0,0.924545607362345
-4,1,0,30,1,1,0.945721518425897
-2,6,1,29,1,0,0.921876595142771
-2,6,3,15,0,1,0.921876595142771
-2,5,1,23,1,0,0.921876595142771
-1,6,4,4,0,1,0.688299518869065
-3,2,5,27,0,0,0.921876595142771
-4,2,3,1,0,1,0.28517924023542
-4,2,4,7,1,0,0.925627858444596
-4,7,0,11,2,0,0.929301567174485
-2,4,0,5,2,0,0.814635646328788
-4,5,2,8,0,0,0.930924538460377
-4,7,6,6,1,0,0.876647417329324
-3,6,5,5,0,0,0.814635646328788
-2,7,6,10,1,1,0.895724761125768
-1,6,0,21,0,0,0.814635646328788
-2,5,0,23,0,1,0.921876595142771
-3,2,3,14,1,1,0.936685194782831
-1,1,5,5,0,0,0.814635646328788
-1,3,2,30,0,0,0.814635646328788
-2,3,1,19,2,0,0.921876595142771
-1,7,6,14,2,1,0.814635646328788
-1,5,5,20,2,1,0.814635646328788
-1,7,6,1,1,1,0.28517924023542
-1,2,6,10,0,0,0.814635646328788
-1,4,0,8,2,1,0.814635646328788
-2,4,2,14,2,0,0.921876595142771
-2,6,2,28,1,1,0.921876595142771
-4,5,5,8,1,1,0.921876595142771
-2,3,4,29,0,1,0.921876595142771
-2,1,0,25,0,1,0.921876595142771
-3,1,0,7,2,0,0.931970849619048
-4,6,3,14,2,1,0.929842557603116
-3,6,4,30,1,1,0.926180738772757
-2,4,1,1,1,0,0.28517924023542
-2,2,3,8,2,0,0.921876595142771
-3,1,1,28,0,0,0.948372966021164
-2,3,3,23,2,0,0.921876595142771
-1,1,2,24,0,0,0.814635646328788
-2,6,5,12,0,1,0.921876595142771
-2,3,3,18,1,1,0.921876595142771
-2,2,4,29,1,0,0.921876595142771
-4,4,2,16,0,1,0.940959613663992
-3,2,1,2,2,1,0.425914036026396
-3,5,4,18,1,1,0.929824992978809
-3,1,0,8,2,0,0.937279689759349
-2,7,1,28,2,1,0.921876595142771
-3,7,5,5,1,0,0.814635646328788
-1,4,4,12,1,1,0.814635646328788
-1,3,5,29,2,0,0.814635646328788
-1,5,3,10,0,0,0.814635646328788
-3,5,0,4,0,0,0.688275468845016
-3,2,6,10,0,0,0.895724761125768
-1,1,4,13,1,0,0.814635646328788
-1,6,1,27,2,1,0.814635646328788
-3,5,2,15,2,0,0.935115728044825
-4,5,5,22,1,1,0.918172891439067
-4,5,3,1,1,0,0.28517924023542
-4,4,4,9,0,1,0.926692004452562
-4,4,0,19,2,1,0.940430513134891
-4,3,5,22,1,0,0.918172891439067
-3,3,1,22,0,1,0.944663317367695
-2,7,5,23,0,0,0.921876595142771
-2,6,3,23,2,1,0.921876595142771
-2,2,4,13,2,0,0.921876595142771
-4,7,0,14,0,0,0.929301567174485
-2,6,1,13,0,0,0.921876595142771
-2,2,1,9,1,1,0.921876595142771
-4,6,6,3,2,0,0.567676488133675
-2,1,1,11,1,1,0.921876595142771
-4,4,2,8,0,0,0.935163287642947
-4,6,4,20,0,1,0.926180738772757
-1,2,5,4,1,0,0.688299518869065
-4,4,3,12,1,0,0.936685194782831
-1,6,4,17,1,0,0.814635646328788
-4,4,1,12,2,1,0.942570695050354
-1,1,5,3,2,0,0.567676488133675
-4,6,2,11,2,0,0.928784356544914
-3,6,0,7,0,1,0.926144798849177
-3,5,0,25,2,1,0.93459257246549
-2,4,1,9,2,1,0.921876595142771
-3,7,1,26,2,1,0.927714265587183
-2,1,2,5,2,0,0.814635646328788
-3,6,3,30,1,1,0.929842557603116
-3,2,6,18,0,1,0.895724761125768
