-2,4,0,16,1,1,0.677429052429052
-4,2,1,22,2,1,0.883790283790284
-4,3,1,7,1,0,0.864393939393939
-1,3,2,8,1,1,0.839165464165464
-2,6,4,3,1,1,0.801370851370851
-3,4,5,4,2,1,0.782431457431457
-4,3,3,23,0,0,0.677429052429052
-3,1,2,9,0,1,0.880459355459355
-3,6,5,14,2,1,0.782431457431457
-3,6,6,9,0,0,0.5
-1,7,2,26,2,0,0.5
-1,4,6,7,0,0,0.5
-3,6,5,13,0,1,0.782431457431457
-4,3,6,3,1,1,0.5
-2,1,1,13,0,0,0.883790283790284
-1,5,6,17,0,1,0.5
-4,4,6,19,0,1,0.5
-3,4,4,10,1,0,0.801370851370851
-3,4,6,12,0,1,0.5
-4,6,2,15,2,0,0.801370851370851
-4,7,4,15,2,0,0.5
-1,5,3,28,2,0,0.801370851370851
-1,7,4,11,1,0,0.5
-2,7,0,25,1,0,0.5
-2,4,0,16,0,1,0.677429052429052
-3,7,4,30,2,0,0.5
-3,3,3,2,2,0,0.677429052429052
-3,2,1,26,0,0,0.883790283790284
-1,6,6,25,2,0,0.5
-1,7,5,30,2,1,0.5
-3,5,5,5,1,1,0.782431457431457
-3,2,6,1,1,1,0.5
-2,4,3,3,1,1,0.677429052429052
-4,4,6,29,0,1,0.5
-2,7,5,26,1,0,0.5
-2,4,1,13,2,0,0.677429052429052
-2,4,6,4,0,1,0.5
-3,5,0,10,1,0,0.801370851370851
-1,6,6,22,2,1,0.5
-1,4,1,5,0,0,0.801370851370851
-1,7,0,24,0,0,0.5
-3,3,0,2,1,0,0.677429052429052
-1,7,4,5,1,0,0.5
-2,7,6,12,1,1,0.5
-2,7,3,24,0,0,0.5
-4,6,5,22,0,0,0.782431457431457
-2,3,4,18,2,1,0.801370851370851
-3,3,6,27,0,0,0.5
-2,3,4,26,1,1,0.801370851370851
-2,5,5,3,1,0,0.782431457431457
-4,7,2,5,0,0,0.5
-2,3,0,7,0,0,0.884415584415584
-3,6,1,26,2,0,0.801370851370851
-3,4,1,8,0,1,0.677429052429052
-2,7,0,22,0,0,0.5
-4,2,3,8,0,1,0.677429052429052
-1,3,3,11,2,0,0.801370851370851
-2,5,3,18,2,1,0.801370851370851
-3,6,4,16,0,0,0.801370851370851
-4,7,0,20,1,0,0.5
-1,5,4,13,1,1,0.801370851370851
-1,3,2,9,1,1,0.839165464165464
-4,3,5,8,0,1,0.782431457431457
-1,3,1,3,1,1,0.839165464165464
-4,6,2,8,1,1,0.801370851370851
-4,2,5,24,0,1,0.782431457431457
-1,7,0,11,2,0,0.5
-4,5,5,1,2,1,0.782431457431457
-4,4,4,11,2,1,0.801370851370851
-4,2,2,14,1,0,0.880459355459355
-1,2,3,28,2,1,0.801370851370851
-1,1,5,11,1,1,0.782431457431457
-1,2,2,25,2,0,0.839165464165464
-3,6,6,16,0,0,0.5
-1,1,0,6,0,1,0.839165464165464
-3,4,6,17,0,0,0.5
-2,3,3,22,0,0,0.677429052429052
-2,1,6,12,2,0,0.5
-1,2,2,11,1,1,0.839165464165464
-2,6,4,3,2,1,0.801370851370851
-3,7,4,1,0,0,0.5
-4,5,6,16,0,0,0.5
-1,4,6,10,0,1,0.5
-4,4,3,28,1,0,0.677429052429052
-3,4,0,23,2,1,0.697450697450697
-2,3,1,13,0,1,0.864393939393939
-2,4,1,15,1,0,0.677429052429052
-2,4,5,30,1,0,0.782431457431457
-4,6,0,10,0,0,0.801370851370851
-1,3,1,28,0,0,0.839165464165464
-4,1,0,18,2,1,0.895610870610871
-4,7,5,8,1,1,0.5
-1,6,4,18,1,1,0.801370851370851
-3,1,4,23,2,0,0.801370851370851
-2,3,0,14,0,1,0.884415584415584
-3,2,4,22,1,0,0.801370851370851
-2,5,2,4,1,0,0.801370851370851
-2,7,4,3,1,1,0.5
-1,6,0,8,2,0,0.801370851370851
-4,4,3,13,1,0,0.677429052429052
-1,5,6,10,2,1,0.5
-1,2,5,12,0,1,0.782431457431457
-3,7,4,25,2,1,0.5
-3,1,6,9,2,1,0.5
-1,6,0,13,2,0,0.801370851370851
-4,1,4,23,2,0,0.801370851370851
-4,1,1,29,1,1,0.883790283790284
-3,5,0,25,2,1,0.801370851370851
-1,1,4,10,1,0,0.801370851370851
-4,3,3,7,0,1,0.677429052429052
-2,6,1,13,1,1,0.801370851370851
-1,1,6,28,2,0,0.5
-4,6,6,9,1,1,0.5
-3,7,2,16,2,0,0.5
-3,2,6,20,1,1,0.5
-4,3,2,10,1,0,0.880459355459355
-1,5,4,11,1,0,0.801370851370851
-2,4,0,15,1,1,0.677429052429052
-4,7,4,2,0,0,0.5
-4,7,4,15,2,1,0.5
-4,4,2,19,0,1,0.686087061087061
-1,7,4,10,0,1,0.5
-4,1,6,29,2,1,0.5
-2,6,5,1,0,0,0.782431457431457
-4,2,3,24,2,0,0.677429052429052
-2,1,3,13,2,1,0.677429052429052
-2,2,2,4,0,1,0.880459355459355
-2,1,3,20,2,0,0.677429052429052
-2,3,4,26,2,0,0.801370851370851
-4,7,1,24,2,0,0.5
-2,5,2,1,1,0,0.801370851370851
-2,6,0,7,2,1,0.801370851370851
-1,3,0,7,1,0,0.839165464165464
-2,6,5,17,2,0,0.782431457431457
-1,5,2,10,2,0,0.801370851370851
-3,3,3,5,1,1,0.677429052429052
-1,2,4,14,0,1,0.801370851370851
-4,3,0,6,2,1,0.884415584415584
-1,6,2,6,0,0,0.801370851370851
-1,3,4,3,2,0,0.801370851370851
-4,6,5,15,0,1,0.782431457431457
-1,6,0,22,0,1,0.801370851370851
-4,6,1,17,1,1,0.801370851370851
-2,5,5,2,0,0,0.782431457431457
-4,3,6,8,2,1,0.5
-4,6,2,4,1,0,0.801370851370851
-1,7,2,14,1,1,0.5
-4,6,2,14,2,1,0.801370851370851
-2,5,1,19,0,0,0.801370851370851
-1,3,5,18,1,1,0.782431457431457
-2,4,0,16,1,1,0.74510582010582
-4,2,1,22,2,1,0.782732082732083
-4,3,1,7,1,0,0.77032227032227
-1,3,2,8,1,1,0.733874458874459
-2,6,4,3,1,1,0.741738816738817
-3,4,5,4,2,1,0.743951418951419
-4,3,3,23,0,0,0.692424242424242
-3,1,2,9,0,1,0.77032227032227
-3,6,5,14,2,1,0.743951418951419
-3,6,6,9,0,0,0.5
-1,7,2,26,2,0,0.5
-1,4,6,7,0,0,0.5
-3,6,5,13,0,1,0.743951418951419
-4,3,6,3,1,1,0.5
-2,1,1,13,0,0,0.782732082732083
-1,5,6,17,0,1,0.5
-4,4,6,19,0,1,0.5
-3,4,4,10,1,0,0.741738816738817
-3,4,6,12,0,1,0.5
-4,6,2,15,2,0,0.741738816738817
-4,7,4,15,2,0,0.5
-1,5,3,28,2,0,0.741738816738817
-1,7,4,11,1,0,0.5
-2,7,0,25,1,0,0.5
-2,4,0,16,0,1,0.74510582010582
-3,7,4,30,2,0,0.5
-3,3,3,2,2,0,0.69541847041847
-3,2,1,26,0,0,0.782732082732083
-1,6,6,25,2,0,0.5
-1,7,5,30,2,1,0.5
-3,5,5,5,1,1,0.743951418951419
-3,2,6,1,1,1,0.5
-2,4,3,3,1,1,0.692424242424242
-4,4,6,29,0,1,0.5
-2,7,5,26,1,0,0.5
-2,4,1,13,2,0,0.736988936988937
-2,4,6,4,0,1,0.5
-3,5,0,10,1,0,0.790512265512265
-1,6,6,22,2,1,0.5
-1,4,1,5,0,0,0.722510822510823
-1,7,0,24,0,0,0.5
-3,3,0,2,1,0,0.69525012025012
-1,7,4,5,1,0,0.5
-2,7,6,12,1,1,0.5
-2,7,3,24,0,0,0.5
-4,6,5,22,0,0,0.743951418951419
-2,3,4,18,2,1,0.741738816738817
-3,3,6,27,0,0,0.5
-2,3,4,26,1,1,0.741738816738817
-2,5,5,3,1,0,0.743951418951419
-4,7,2,5,0,0,0.5
-2,3,0,7,0,0,0.778439153439153
-3,6,1,26,2,0,0.741738816738817
-3,4,1,8,0,1,0.736988936988937
-2,7,0,22,0,0,0.5
-4,2,3,8,0,1,0.692424242424242
-1,3,3,11,2,0,0.738744588744589
-2,5,3,18,2,1,0.741738816738817
-3,6,4,16,0,0,0.741738816738817
-4,7,0,20,1,0,0.5
-1,5,4,13,1,1,0.741738816738817
-1,3,2,9,1,1,0.733874458874459
-4,3,5,8,0,1,0.743951418951419
-1,3,1,3,1,1,0.733874458874459
-4,6,2,8,1,1,0.741738816738817
-4,2,5,24,0,1,0.743951418951419
-1,7,0,11,2,0,0.5
-4,5,5,1,2,1,0.743951418951419
-4,4,4,11,2,1,0.741738816738817
-4,2,2,14,1,0,0.77032227032227
-1,2,3,28,2,1,0.738744588744589
-1,1,5,11,1,1,0.743951418951419
-1,2,2,25,2,0,0.733874458874459
-3,6,6,16,0,0,0.5
-1,1,0,6,0,1,0.733874458874459
-3,4,6,17,0,0,0.5
-2,3,3,22,0,0,0.692424242424242
-2,1,6,12,2,0,0.5
-1,2,2,11,1,1,0.733874458874459
-2,6,4,3,2,1,0.741738816738817
-3,7,4,1,0,0,0.5
-4,5,6,16,0,0,0.5
-1,4,6,10,0,1,0.5
-4,4,3,28,1,0,0.692424242424242
-3,4,0,23,2,1,0.74510582010582
-2,3,1,13,0,1,0.77032227032227
-2,4,1,15,1,0,0.736988936988937
-2,4,5,30,1,0,0.743951418951419
-4,6,0,10,0,0,0.7498556998557
-1,3,1,28,0,0,0.733874458874459
-4,1,0,18,2,1,0.767580567580568
-4,7,5,8,1,1,0.5
-1,6,4,18,1,1,0.741738816738817
-3,1,4,23,2,0,0.741738816738817
-2,3,0,14,0,1,0.778439153439153
-3,2,4,22,1,0,0.741738816738817
-2,5,2,4,1,0,0.782395382395382
-2,7,4,3,1,1,0.5
-1,6,0,8,2,0,0.741738816738817
-4,4,3,13,1,0,0.692424242424242
-1,5,6,10,2,1,0.5
-1,2,5,12,0,1,0.743951418951419
-3,7,4,25,2,1,0.5
-3,1,6,9,2,1,0.5
-1,6,0,13,2,0,0.741738816738817
-4,1,4,23,2,0,0.741738816738817
-4,1,1,29,1,1,0.782732082732083
-3,5,0,25,2,1,0.790512265512265
-1,1,4,10,1,0,0.741738816738817
