-1,3,4,18,2,0,0.836581196581197
-4,4,6,6,0,0,0.5
-4,3,4,30,2,1,0.836581196581197
-1,3,3,9,0,0,0.750964590964591
-3,5,6,26,2,1,0.5
-1,5,6,2,2,1,0.5
-1,4,1,20,0,0,0.750964590964591
-2,1,4,15,0,1,0.836581196581197
-4,1,4,11,0,1,0.836581196581197
-1,1,4,8,1,1,0.836581196581197
-2,4,1,22,2,1,0.724297924297924
-4,5,1,27,1,0,0.750964590964591
-1,4,1,2,0,1,0.750964590964591
-4,3,4,21,1,0,0.836581196581197
-3,4,4,12,2,1,0.836581196581197
-4,3,3,22,2,1,0.750964590964591
-4,4,2,11,2,1,0.750964590964591
-1,2,0,14,2,1,0.695409035409035
-2,4,2,2,1,0,0.750964590964591
-1,5,5,10,1,1,0.5
-3,4,3,13,0,0,0.750964590964591
-3,2,5,22,0,1,0.5
-3,6,1,14,2,1,0.750964590964591
-2,4,1,8,0,1,0.724297924297924
-3,5,4,7,1,1,0.836581196581197
-1,6,2,16,1,0,0.750964590964591
-3,5,0,3,0,0,0.750964590964591
-3,1,5,5,2,1,0.5
-3,2,0,21,0,0,0.662588522588523
-1,6,5,10,0,1,0.5
-2,6,5,9,0,0,0.5
-4,2,0,26,0,1,0.662588522588523
-4,1,4,24,1,1,0.836581196581197
-2,6,0,9,1,1,0.750964590964591
-3,2,5,13,0,1,0.5
-2,1,5,22,0,1,0.5
-3,4,5,6,2,1,0.5
-4,6,0,29,2,1,0.750964590964591
-4,1,0,9,1,1,0.662588522588523
-1,4,6,9,0,0,0.5
-2,5,6,2,0,1,0.5
-2,1,6,23,0,1,0.5
-4,2,1,14,0,0,0.675409035409035
-3,5,0,6,1,0,0.750964590964591
-2,5,6,9,0,0,0.5
-3,4,5,14,0,1,0.5
-4,1,6,16,2,0,0.5
-4,4,5,9,2,0,0.5
-2,3,0,30,2,1,0.662332112332112
-2,5,1,19,0,0,0.750964590964591
-2,6,4,18,2,1,0.836581196581197
-3,6,5,12,2,0,0.5
-2,2,3,25,0,0,0.750964590964591
-3,4,4,11,2,0,0.836581196581197
-4,5,5,24,1,0,0.5
-4,4,3,6,1,0,0.750964590964591
-1,4,1,16,1,0,0.750964590964591
-3,3,3,17,0,0,0.750964590964591
-1,3,4,19,2,0,0.836581196581197
-1,4,0,5,0,0,0.750964590964591
-4,4,1,1,2,0,0.750964590964591
-4,4,2,15,2,1,0.750964590964591
-4,1,5,29,1,1,0.5
-1,2,2,8,1,0,0.750964590964591
-2,2,1,30,2,0,0.675409035409035
-3,4,6,22,2,0,0.5
-2,2,2,28,0,1,0.750964590964591
-2,4,1,27,0,0,0.724297924297924
-1,5,4,9,1,0,0.836581196581197
-4,5,4,25,1,0,0.836581196581197
-3,6,4,22,2,1,0.836581196581197
-2,5,4,10,2,1,0.836581196581197
-1,6,3,16,2,0,0.750964590964591
-4,1,2,24,1,0,0.750964590964591
-4,1,5,12,0,0,0.5
-3,6,5,19,0,0,0.5
-1,5,3,14,2,0,0.750964590964591
-1,6,5,20,1,0,0.5
-1,6,0,26,2,0,0.750964590964591
-4,5,3,18,2,0,0.750964590964591
-1,3,6,26,2,1,0.5
-4,1,1,4,1,0,0.668742368742369
-1,4,3,4,2,0,0.750964590964591
-4,3,2,9,0,1,0.750964590964591
-3,4,2,27,1,1,0.750964590964591
-1,1,4,14,0,1,0.836581196581197
-2,4,0,28,2,1,0.717887667887668
-2,3,3,15,0,1,0.750964590964591
-4,6,3,9,0,1,0.750964590964591
-3,3,1,13,1,0,0.668742368742369
-2,6,4,10,2,1,0.836581196581197
-1,5,3,27,0,0,0.750964590964591
-3,4,5,22,0,1,0.5
-1,4,0,10,2,0,0.750964590964591
-3,5,5,10,1,1,0.5
-2,1,6,9,1,1,0.5
-2,3,0,28,0,1,0.662332112332112
-3,5,6,19,2,1,0.5
-2,2,4,29,1,0,0.836581196581197
-3,5,1,5,1,0,0.750964590964591
-4,2,5,17,1,0,0.5
-4,5,0,25,2,1,0.750964590964591
-4,6,1,10,1,0,0.750964590964591
-3,3,2,3,1,0,0.750964590964591
-3,3,5,6,1,1,0.5
-4,5,2,23,0,0,0.750964590964591
-1,2,4,8,1,0,0.836581196581197
-1,2,2,25,0,0,0.750964590964591
-4,5,5,15,2,0,0.5
-3,6,6,16,1,0,0.5
-1,6,0,15,0,1,0.750964590964591
-3,5,2,9,0,1,0.750964590964591
-1,6,4,14,1,1,0.836581196581197
-2,1,5,7,1,1,0.5
-1,2,6,27,2,1,0.5
-1,1,5,3,2,1,0.5
-3,1,0,19,1,0,0.662588522588523
-4,5,3,5,0,0,0.750964590964591
-4,2,4,3,1,0,0.836581196581197
-2,4,3,22,1,1,0.750964590964591
-4,1,2,22,0,0,0.750964590964591
-3,6,6,19,0,0,0.5
-2,2,6,8,0,0,0.5
-4,1,6,2,1,1,0.5
-1,4,5,16,0,0,0.5
-4,4,6,20,0,1,0.5
-3,6,4,26,2,1,0.836581196581197
-3,2,1,1,2,0,0.750964590964591
-2,5,2,18,1,1,0.750964590964591
-2,6,6,17,2,1,0.5
-3,3,4,4,0,1,0.836581196581197
-4,1,1,6,0,0,0.675409035409035
-3,1,6,29,2,1,0.5
-2,4,4,20,2,0,0.836581196581197
-1,6,5,24,0,1,0.5
-4,3,1,20,1,1,0.668742368742369
-3,1,2,2,0,1,0.750964590964591
-1,5,5,12,2,0,0.5
-4,1,5,11,0,0,0.5
-1,2,3,21,0,1,0.750964590964591
-1,6,3,9,0,0,0.750964590964591
-4,5,1,3,0,0,0.750964590964591
-1,3,2,22,2,1,0.750964590964591
-2,4,2,10,2,0,0.750964590964591
-4,3,6,26,2,0,0.5
-1,2,5,6,2,1,0.5
-2,4,3,3,2,1,0.750964590964591
-1,1,5,5,1,0,0.5
-2,4,1,6,1,0,0.724297924297924
-3,5,5,7,2,0,0.5
-1,3,4,18,2,0,0.793028083028083
-4,4,6,6,0,0,0.5
-4,3,4,30,2,1,0.793028083028083
-1,3,3,9,0,0,0.787081807081807
-3,5,6,26,2,1,0.5
-1,5,6,2,2,1,0.5
-1,4,1,20,0,0,0.787081807081807
-2,1,4,15,0,1,0.793028083028083
-4,1,4,11,0,1,0.793028083028083
-1,1,4,8,1,1,0.793028083028083
-2,4,1,22,2,1,0.767851037851038
-4,5,1,27,1,0,0.787081807081807
-1,4,1,2,0,1,0.787081807081807
-4,3,4,21,1,0,0.793028083028083
-3,4,4,12,2,1,0.793028083028083
-4,3,3,22,2,1,0.787081807081807
-4,4,2,11,2,1,0.787081807081807
-1,2,0,14,2,1,0.765970695970696
-2,4,2,2,1,0,0.787081807081807
-1,5,5,10,1,1,0.5
-3,4,3,13,0,0,0.787081807081807
-3,2,5,22,0,1,0.5
-3,6,1,14,2,1,0.668034188034188
-2,4,1,8,0,1,0.767851037851038
-3,5,4,7,1,1,0.793028083028083
-1,6,2,16,1,0,0.668034188034188
-3,5,0,3,0,0,0.780671550671551
-3,1,5,5,2,1,0.5
-3,2,0,21,0,0,0.684212454212454
-1,6,5,10,0,1,0.5
-2,6,5,9,0,0,0.5
-4,2,0,26,0,1,0.684212454212454
-4,1,4,24,1,1,0.793028083028083
-2,6,0,9,1,1,0.668034188034188
-3,2,5,13,0,1,0.5
-2,1,5,22,0,1,0.5
-3,4,5,6,2,1,0.5
-4,6,0,29,2,1,0.668034188034188
-4,1,0,9,1,1,0.677545787545788
-1,4,6,9,0,0,0.5
-2,5,6,2,0,1,0.5
-2,1,6,23,0,1,0.5
-4,2,1,14,0,0,0.71010989010989
-3,5,0,6,1,0,0.780671550671551
-2,5,6,9,0,0,0.5
-3,4,5,14,0,1,0.5
-4,1,6,16,2,0,0.5
-4,4,5,9,2,0,0.5
-2,3,0,30,2,1,0.684468864468864
-2,5,1,19,0,0,0.787081807081807
-2,6,4,18,2,1,0.669401709401709
-3,6,5,12,2,0,0.5
-2,2,3,25,0,0,0.787081807081807
