-1,3,5,15,1,0,0.5
-4,2,6,27,2,0,0.586093453774953
-3,6,0,8,1,0,0.656016504962641
-2,5,1,26,2,1,0.591474294635887
-1,4,1,22,0,1,0.5
-2,1,2,4,1,0,0.588184454109513
-4,4,4,25,2,1,0.649269543883127
-3,5,5,5,1,1,0.620748299319728
-3,7,1,5,2,0,0.548845767815323
-4,5,1,18,1,1,0.592143414742946
-4,6,3,23,2,1,0.641797702687632
-2,7,1,11,1,0,0.548845767815323
-4,3,3,11,1,0,0.601650496264079
-1,7,3,21,2,1,0.5
-1,5,6,7,1,0,0.5
-4,7,4,4,2,0,0.578649492583919
-3,4,0,19,1,1,0.59889037582246
-4,7,2,22,1,0,0.546810527489684
-3,5,4,17,0,1,0.649269543883127
-3,4,4,20,2,1,0.649269543883127
-2,3,2,3,1,0,0.556317609010818
-1,7,2,13,1,0,0.5
-4,5,0,29,1,0,0.592143414742946
-4,3,0,12,2,1,0.58252481320397
-2,4,3,17,2,0,0.606445857031337
-3,1,6,24,1,0,0.586093453774953
-3,4,4,7,0,1,0.649269543883127
-3,1,4,23,1,0,0.649269543883127
-1,7,5,15,0,0,0.5
-2,5,0,18,0,0,0.591474294635887
-2,7,5,11,0,0,0.58949481431917
-4,2,5,4,2,1,0.620748299319728
-4,7,5,30,2,1,0.58949481431917
-3,5,6,18,1,0,0.586093453774953
-1,2,2,4,0,0,0.5
-2,1,4,20,2,1,0.642550462808074
-1,5,3,24,0,0,0.5
-3,2,3,4,0,0,0.583500613360098
-4,5,0,22,2,1,0.592143414742946
-1,7,5,1,2,0,0.5
-4,5,6,16,0,1,0.586093453774953
-1,5,3,12,1,1,0.5
-1,5,0,8,0,1,0.5
-3,3,5,26,1,1,0.620748299319728
-1,4,2,11,1,1,0.5
-3,5,3,6,1,1,0.608425337348054
-1,1,1,20,1,0,0.5
-4,5,0,30,2,1,0.592143414742946
-4,1,1,28,0,1,0.595489015278242
-3,2,5,23,0,1,0.620748299319728
-3,3,5,23,0,0,0.620748299319728
-3,4,4,18,0,0,0.649269543883127
-3,7,5,26,1,0,0.58949481431917
-4,6,0,8,1,1,0.656016504962641
-2,7,4,14,0,0,0.578649492583919
-1,7,6,11,1,0,0.5
