48.134971128610275,X1
44.97793375663355,X2
3.7548654237132757,X2 x X1
1.7537052414332994,X3
0.21540251186292997,X3 x X2
0.17218981476200898,X3 x X1
0.11288845737327502,X4 x X2
0.06483426370703536,X0
0.0318860369578725,X3 x X0
0.027307964553190858,X4 x X1
0.02094477761977745,X1 x X0
0.016981070990295246,X2 x X0
0.016759636463921822,X4
0.005646592133041525,X4 x X3
0.0027370369742698544,X4 x X0
0.002090489586838945,X5 x X3
0.0019557678427722445,X5 x X2
0.0014708081575452604,X5 x X1
0.001371528138564165,X5 x X0
0.0006193164314454657,X5
0.00042847587673141093,X5 x X4
