27.27097200821649,X2
6.559426610882694,X1
6.251066467400786,X2 x X1
3.6859065383310625,X3 x X2
2.9238013866630483,X2 x X0
1.9594169660716456,X3
1.8042575310031137,X3 x X1
0.8448271646424732,X4 x X2
0.6822066295278832,X3 x X0
0.6584573183933728,X1 x X0
0.5347576310267175,X4 x X1
0.533503752440102,X4 x X3
0.4109758357260563,X0
0.3146148367260999,X4
0.3116982828368346,X5 x X2
0.19777032549265272,X4 x X0
0.1965699603476271,X5 x X3
0.14090207315463418,X5 x X1
0.11290681660549916,X5
0.06616044570838954,X5 x X0
0.046915632311609105,X5 x X4
